product_id,summary,review,rating
7659,"I like it, but.......","It's not as tasty as the other flavors. The greens, whatever they were, were tough and tasted more like grass cut from the lawn than any sea weed or veggie. My main complaint on this one is that it lacks flavor. With the addition of some seasonings it tastes fine, but the other flavors of Annie Chun's are MUCH better.",3.0
6872,"Pretty good, but seemed to go stale",I found that about a month before the expiration date these tasted stale to me.  So have several bags left from the case I bought that are not that good anymore.  I bought the sniders organic pretzels and those held up better.,3.0
2767,Cost doesn't add up,Might look like a lot of RITZ but compare the price and quantity here with what you can buy in the grocery store (it has to be on sale) and the 10 3.77 ounce packages are quite a bit smaller than the one pound RITZ at the store although I think Nabisco has shrunk the package.,3.0
1215,Great sandwich spread.,"I didn't know what to expect when I ordered this jar of pommery Mustard and was surprised when I tried it to see the consistency of the spread.  It looks like a mustard that hasn't been ground up[ completely.  Okay, if I had read up about it I probably would have known that the name tells it all.  There are always consequences for your actions, sometime good and sometimes bad.  This time I was lucky, this mustard is great on a sandwich.  I love the stone jar.'",5.0
162,Not good,"unsure if I just got a bad batch or what...the flavor has been bland and never builds to the expected pop of wasabi...followed the directions exactly, but just didn't get the results I was hoping for",1.0
2076,Pretty Good Cuppa Joe,"These are good - but not great - coffee beans.  I like a bit of a ""bite"" from my coffee, and prefer a really good French Roast - of which many are not ""really good."" Starbucks French Roast is one of the most consistent, but even their outrageously high-priced blend has disappointed me of late. The Lavazza is a more mellow blend, which I find drinkable but without that morning ""slap in the face"" you get from a heartier roast. Does that make sense?",3.0
5135,Didn't like much,"I didn't like this beef jerky much, especially the texture. I do like the more natural ingredients, however.",2.0
3522,My daily favorite!,"One a day is the only way!  These bars are super!  Crunchy and great dark chips, plus a real pick me up in the morning!  A real adult treat any time!",5.0
7479,"Just like Keebler Sandies, but better","I really like these cookies. When the cookies arrived the sides of the cookies were crumbled off, but they still tasted great. I will buy these again. They don't taste like gluten-free. You can taste the butter and the pecans in the cookies.",5.0
9998,Teabags are not individually wrapped,"I'm somewhat disappointed the teabags are in little pouches of each flavor that cannot be resealed. After a couple weeks all the teas are picking up the odors and flavors of the other teas. Another reason I dislike the packaging is because nothing will prevent the tea from deteriorating over time being exposed to air and moisture.Most of the teas are pretty tasty. The Peppermint is strong and gives that minty tingle when you drink it. Sleepytime is also good, a milder mint flavor than the peppermint with a hint of other undefinable flavors. My box did not have Wild Berry Zinger - it contained Honey Vanilla Chamomile instead. I found it to have a smooth, sweet taste but I wish it was just honey, vanilla, and chamomile without the other ingredients for a purer taste. Lemon Zinger is a bit strong for my tastes but that's my personal opinion; I'm sure many will like it. The surprise of the bunch was Chamomile. One of my favorite teas, it's always a safe choice when trying teas. However, this had a slightly 'off' flavor and smell I've never encountered with chamomile teas before. It isn't horrible but it just doesn't taste right to me. Still, this is a good variety and a great way to try out this brand of tea.",3.0
2866,Sugar Cubes stuck almost like glue to one another,Sugar Cubes stuck to one another as if exposed to high moisture and heat.  It was some effort to break them apart.,3.0
572,magnesium stearate abounds within,"if you have misgivings about magnesium stearate, don't buy this product. it's a white powder packed with the tea bags that you need to do your research on before you decide about it. i have decided against it after reading various diverse views.",1.0
5902,Didn't care for this flavor,I like coconut water but this flavor was awful.  I was really disappointed.  It was cloying on the palette.  We will not be purchasing this again.,2.0
9399,Rancid,"I live in a remote area where I cannot get these great products. I ordered two different kinds of this cereal and all 6 bags of the oat bran flakes smelled very rancid when the bags were opened. It is not returnable as I later found out. Warning, buy cereal close to home not online, it was an expensive lesson. The chickens will eat well this week.",1.0
3926,"Progresso Traditional Soup, Tortilla y Pollo (Chicken Tortilla)","This soup has a good flavor, and the broth is nice.  It could use more substance, or at least more vegetables.  The chicken is an adequate amount but, I can't stress enough...I felt like some of the vegetables were lacking.  I found myself adding some to it.  I would eat it again but there are other soups out there that are more satisfying  and more meat and vegetables added.",4.0
7226,Debbie says......,"This is our favorite pancake mix.I use it for all of us, gluten free or not.I make up extra pancakes and then reheat foranother day. I will also make up breakfastsandwiches....pancake, egg, bacon or sausage,then top it off with another pancake. Betterthan McD's!!! It also makes great waffles.They are nice and moist. I have used thismix for awhile now.....and recommend it, 5 stars!!",5.0
1711,I still prefer tetley's...,"The colour is lovely...and it is as smooth as heirloom Irish linen sheets...but, this tea lacks body, it lacks depth...and having tried all of them, from artisan-teas to generic brands and everything in between. Barry's ranks an &#34;eh&#34;....",3.0
8534,Tastes too fake to us,"At our house we usually make our own mac n cheese with real cheese but sometimes it would be nice to whip this dish up super quick from a box. However, after receiving this, we feel the extra time and effort is worth it. Even our 3 year old son said he didn't want this again. Yes, he has been spoiled on the real thing but I think in this instance, that's a good thing. We have tried the Betty Crocker brand of mac n cheese since ordering this, and we do feel the Betty Crocker is a little better.",2.0
5485,"Nice and strong, but not my favorite blend of Irish Breakfast","I love Irish Breakfast blend teas. For me, the stronger the better. I don't take my tea with with anything, no sugar or milk for me. Black teas are my coffee, and an Irish Breakfast is my morning cup of Folgers. With that said, this blend is alright. I bought quite a few boxes of it and have been drinking them every day for about a month now. I drink a LOT of tea, probably around 10-14 mugs/glasses a day. This tea I can only take about one glass of before I'm ready for something else. It's just not as good as a few others I have had. My favorite beingHarney & Sons Fine Teas Irish Breakfast. Not too sure what the major difference is in this blend over all the others I've enjoyed, but there definitively is one. Not planning on buying any more of this kind after I've gone through the rest of the boxes.",3.0
5427,Try through gradual introduction and mixing to see whether this soy-based formula will cause constipation,"Be careful to introduce this soy formula gradually.  If a baby is put on it exclusively, perhaps in an effort to avoid colic-related pain, the result will likely be painful constipation.  Soy-based formula is highly identified with constipation, although some children don't have a better choice.The formulas that break milk down to a level for a baby's tummy to process it are all significantly more expensive.  This all comes down to a matter of money, and it is stressful for parents that can't afford the premium offered by each major brand.Therefore, go easy and slowly as a percentage of the formula your baby eats and eventually see if baby can consume this soy formula without the constipation.  It's worth a try.  Constipated babies will cry with all their might though.",3.0
4991,"If it sounds too good to be true, it probably is.","I very much wanted to like tofu shirataki noodles. Unfortunately, they are just a little too unusual for my taste. They're not awful, but the texture is very slippery and chewy. As was mentioned in other reviews, even after rinsing and soaking they still have a distinctive smell and taste. A sesame-soy based sauce seems to compliment the shirataki noodles best. (i.e., masks the taste) Spaghetti sauce just doesn't taste right with it. Since this product is not available locally and has to be shipped from New York to Texas at a net cost of about $5 a package, I would be very unlikely to purchase it again.",3.0
5905,Jessica Is Laughing All the Way to The Bank...,"I noticed Jessica Alba promoting ZICO while taking credit as a well behaved, caring parent who had many health issues when she was a child and now how proud she is being part of these fine companies including ZICO (meaning she shares the profit of the sales). Let's look at some facts on ZICO;1. INGREDIENT: all natural coconut water. Ask yourself, have you ever seen a natural food item, any food item even a coconut water when you crack a fresh coconut, where the natural water of that coconut to last for months in any temperature. No it will not last more than few hours so why is it that Jessica is not disclosing the preservatives that are included inside ZICO cartons and bottles when infact you will get no preservatives when cracking a fresh coconut and drinking the coconut juice for a dollar a coconut instead of four dollars for ZICO. With fresh coconut you will even end up with fresh coconut meat as well,,2. HYDRATE: hydration requires consuming water at zero calories, not sugar. You can drink all the coconut juices in the world and it still will not hydrate unless you drink water. Sugar will force you to drink water so you will have to consume water after drinking ZICO,3. HAND HARVEST COCONUTS FROM AROUND THE WORLD: meaning not a Fair Trade certified product. Meaning ZICO is the same as Coco Cola, the same as the competition without Fair Trade certification,4. AS MUCH POTASSIUM AS A SMALL BANANA: Let' compare based on NUTRITION FACTS. For a cup comparison although not the same since we are comparing liquid with solid, but regardless ZICO vs. banana in calories 50/33, potassium 360/317, sugar 10/2.4 and tall of that not considering where banana offers 3.7mg of Phytosterols in lowering cholesterol, all other vitamins and minerals from 171% vitamin C, A, K, B6, fiber, and all minerals where ZICO offers none other than sugar in a processed container.It is fine to consume a processed food or drink if one wishes to do so but for Jessica Alba is purely misleading public while acting as a caring individual. ZICO is a processed drink in a carton, which has a whopping 40gr of sugar processed just like other coconut water brands, like Coca-Cola, not a Fair Trade product which has nothing to do with hydration or banana. I drink coconut water by cracking cold coconuts that I keep in my refrigerator and understand the nutritional value of each when a fresh coconut costs me a dollar, a banana twenty five cents not four dollars for a processed coconut in container with preservative.",1.0
1654,"Not green, not good","This decaf really disappointed me, esp. given the other glowing reviews.  It does not appear green, nor does it taste ""green"" (ie: doesn't have that fresh ""grassy"" flavor many describe as found in an authentic Japanese green tea).  Actually, this could be a good paring with seafood, because  I sometimes detect a slight fishiness in the taste.  Yuk.  Stash Decaf Green, the non-organic, non-premium tea, is actually a little better than this one.  What people like is a matter of personal taste, but I won't ever buy this tea again.",1.0
4847,Pricey!!,"It is a little expensive for the amount, yet I have nothing to compare it to. I have ordered it twice and will order it again. The first time, I ordered Guar Gum with it. I attempted to add it to the yogurt powder in the blender and it did not turn out well for me. However, I love the taste when added to my oatmeal and fruit smoothies in the morning.",5.0
9150,"If you're really committed to eating them, they're ok","So, I'm trying to be a responsible parent.  I buy these and give my kids the ""It's these or nothing- no more pop-tarts"" speech.Result- my kids eat a lot more cereal.  Even my 2 year old, who eats anything, won't eat them.Personally, I think they're pretty good toasted, not so hot (pun!) un-toasted.  I took 5 boxes to work, and the opinions were universally the same.So, if your satisfaction in eating somewhat healthier outweighs your taste buds, have at 'em!",3.0
1164,Damned fine salt!,"I love this salt and use it on my french fries as well as on popcorn.  It is not as good as fleur de sel or some of the other ""gourmet"" salts, but it is only 15 cents per ounce, not 15 dollars.  Note that this salt is flaked, unlike the normal crystals for which Diamond Salt is known.  It absolutely CLINGS to the surface of the popcorn, fries, and other similarly-textured foods MUCH better.  It has a cleaner taste than some of the brown or grey sea salts and CLEAN is always good in my book.As a treat, I sometimes Iick the tip of my index finger, sprinkle a little of this on it, and then pretend like I'm getting ready to do a mini tequilla shooter, but without the lime.  Almost like a couple of hours on the beach.I can only give it four stars instead of five because it is NOT IODIZED and you could end  up looking just like a frog with big goiter things on your neck if you don't get enough iodine.  This is not a problem for people who eat a lot of seafood, but if you live in the Midwest far from the ocean it could cause some difficulties.",4.0
507,Thumper Rabbit RIP,"**Former Child Star Thumper Meets Tragic End**The mystery of the disappearance of Thumper, on par with that of Judge Crater and Jimmy Hoffa, came to a shocking end yesterday when a gory photograph of the famous actor was posted on the Amazon web site.Clues in the photograph, showing Thumper's headless and trussed body, led California Private Investigator, Edward ""Eddie"" Valiant to the Cloverdale processing plant where Thumper's long and fabled life had evidently ended.""Who would do such a dastardly thing to my uncle?""  sobbed  family spokesman Roger Rabbit, who is Thumper's nephew and also a known Hollywood actor, at the mobbed press conference held hours after the gristly discovery. ""If I hadn't hired Eddie Valiant to get the job done, the cops would still have their heads down a rabbit hole!"" and ""Where the %@*& is my uncle's head?""Born Oscar Q Rabbit to a theatrical family of animated characters specializing in animal roles, Rabbit was hired by the Disney Studios when just a tiny bunny. Nicknamed ""Thumper"" for an endearing but nervous twitch of the left hind foot, he eventually became known throughout the world by that single name, joining the exclusive rank of one named stars such as Cher, Madonna and Pele.Cast as a child character in a small supporting role in the movie Bambi in 1942, Thumper's adorable and enduring persona lit the screen with a charisma way beyond that of a humble sidekick.A memorable line in Bambi became the touchstone of Thumper's life. ""If you can't say something nice, don't say nothing at all!"" formed the basis of what is now known as ""The Thumperian Principle"" . Grown to a world movement, Thumperian disciples believe in the tenant that bad grammar and good deeds are cosmically linked.Thumper continued work at the Disney Studios with Thumper2 and Thumper Goes Exploring but was eventually released from his contract when as a young adult, despite desperate efforts, he could not control the twitch in his hind leg. Rumors of drug abuse were never proven although Thumper spent several months at a private hospital for reported exhaustion  after completing the filming Thumper Goes Exploring.Never making the transition to television as did his younger relatives, Crusader Rabbit and Bugs Bunny, Thumper's career floundered until he was reduced to starring in three rabbitsploitation movies, ""Suck My Carrot"", ""Young Bunny Coed Love"", and finally, ""The Bunny Hole"".A long time alcoholic and well known visitor to the watering holes along the Sunset Strip and Las Vegas, Thumper lent his name to what has become a popular drinking game.Thumper spent his final years prior to his disappearance making celebrity appearances at Bambi reunions and Thumperian conferences and spent two seasons on Hollywood Squares where the muffled thumping of his hind led could often be heard in the background.Thumper was the founder and president of the ""Shake A Leg Foundation"" a research and charitable organization for rabbits and other small mammals suffering from hind leg movement disorder. Contributions to the foundation can be made in his name.Thumper is survived by his older brother, Benjamin Bunny, his nephew, Roger Rabbit, and his fourth wife, Jessica Rabbit and 974 children.",3.0
1913,Nutritionally Defecient,If you are interested in using this as a dietary supplement you should buy in bulk. You would have to take more than half the bottle at one time just to receive the daily dietary benefits. This is 10 times more expensive than buying in bulk and either taking with a spoon or adding it to your food. I am fond of NOW's products but this is just a response to a uneducated consumer demand. SO GET EDUCATED! It is your health! Find a much better online bulk price and buy it by the gallon or better and you will be feeling and looking better!,1.0
1770,"Weird, addictive, gives you a bit of gas",These are crazy addictive little buggers. The menthol flavor doesn't appeal to many folks: I've tried to give some away with few takers. These do not give you the horrendous gas that the alcohol sugar treat give you but they do give you some. I probably won't buy these again.,3.0
6223,Pretty good,"This is the first time I tried Annie's products and it was not bad.  I found the flavor a little weak even though I added a little butter with the milk.  I found when I added some of my own Italian seasoning and crushed red pepper, the flavor perked right up.  The box says 2.5 servings, but I think it's really 2.",4.0
2079,Average,"I expected a lot from these beans after reading some of the reviews here on Amazon. I expected a rich, flavorful espresso bean. These beans appear to be under roasted. They are very light in appearance and don't have any of the customary oil that I find thinly coating other quality coffee beans. I still gave them a try, and the resulting brew did taste better than expected, but was nothing to write home about. They do make a very nice cup of regular coffee if ground using the 'course' setting of my bur grinder. I've decided to just use them for coffee as they make a pleasing cup of moderately strong coffee if you use enough beans. I use approximately twice as many beans as I do with the 100% Kona that is my usual bean to get coffee that tastes substantial. These beans also cost half as much as the Kono beans do, so I guess that's tolerable.I would not recommend these for Espresso. For normal coffee they're fine, but still not in any way remarkable.",3.0
1237,Hardly Chocolate,"I hardly caught the chocolate hint in this tea.  It is more of a spicy tea with a teeny tiny hint of chocolate.  It's good if that's what you're looking for, but I was hoping for more chocolate.  I tried it with an almond/coconut milk and without anything added and preferred the tea with the milk.",3.0
9203,Way too sweet and reconstituted texture,"I would give this really a 1.5 star, but I was generous. It is way too sweet. Others have said the same in their reviews, but I ignored them to my chagrin. It is very very thin and has a texture and appearance like it has been reconstituted and highly processed. Because it is so thin, there are never any big lumps of gristle, but sometimes you can tell the meat quality as a bit off in some pieces. The worst problem is the overly sweet flavor, the second problem is the texture and meat quality. This is not a very good jerky. Their Buffalo, while also too sweet, is much better as is their Turkey. They are much much less expensive than a really premium jerky like those from Mountain America, so it is a toss up. For the price, I may re-order the Turkey and perhaps Buffalo, but I will never order this Beef again.",2.0
8212,Meh...,"I've had better decafe than this. Not much flavor.  Try Timothy's Decafe Columbian - now THAT, is good decafe. That being said, I still love Green Mountain coffee. Their Nantucket Blend rocks!",3.0
5234,Waaay too sweet..,"IZZE Fortified Sparkling Juice, Blackberry, 8.4-Ounce Cans (Pack of 24)Nice flavor but I found it so sweet it's undrinkable. I have been drinking Izzy carbonated juice drinks and find that level of sweetness just about right. Each of the tiny cans of Essn Meyer Lemon juice has the equivalent of about 11 teaspoons of sugar in it and about 170 calories. Being that the cans are only 8.4 ounces that's quite a lot. If you want something refreshing, avoid this. But if you like syrupy sweet drinks you'll like this. The lemon flavor is nice but they should cut the sugar in half if not by 2/3.",2.0
6042,stale,I used to really like this snack but this shipment just seemed very stale and tasteless. I can't remember why I liked them,2.0
20,Thai curry is the way to go to add spice to anything,"So many flavors. I can't begin to tell you how much I love all of mae ploy curries. I should ask them for recipes. Basically its a plastic lidded container about the size of I wanna say two and one half yogurts. It has a bag inside that you pull out and inside that clear bag is the curry. Its all mashed in there. I cut a corner and take out  a little at a time. Having the spices mixed and its a paste makes it nicer to make a sauce and marry this flavor to anything. Veggies love it that are steamed, scrambled eggs, rice pasta and even fish and meat.",5.0
9629,BEWARE OF SOY LECITHIN,"IF YOU'RE SOY SENSITIVE LIKE ME BE AWARE THAT THIS AND OTHER HIBISCUS TEAS BY CELESTIAL SEASONINGS HAVE SOY LECITHIN. IT MAY NOT BE LISTED ON THE WEB BUT WHEN YOU GET IT IN THE MAIL AND READ THE INGREDIENTS ON THE BOX THERE IT IS, SOY LECITHIN. SOY LECITHIN DOESN'T MAKE ME ITCH AS MUCH AS SOYBEAN OIL OR SOY PROTEIN BUT IF I WANT TO GET AN ITCH FREE GOOD NIGHT'S SLEEP I STAY CLEAR OF IT.",2.0
8216,Carmel  vanilla cream kcups,Yes I would buy it again but I wish it had a little more vanilla in it.I received in two days,4.0
5357,Bummed to discover that this contains fish :(,"I agree with the last reviewer, the ingredients list on amazon should be more clear. I thought this was a vegetarian soup when I ordered it,  now after receiving the package I am disappointed to discover that ""powdered bonito"" is powdered fish. It clearly states that Bonito is fish on the package, but on amazon it doesn't specify this.  So this purchase ended up being nothing more than 10 bucks down the drain for me.(I have a shellfish allergy that developed a few years ago. I have had to be very careful about all seafood as I have had reactions to some fish paste and soups made with fish sauce at restaurants. Fish & shellfish are not the same as far as allergies, so I do not know why this sometimes happens. It could have been cross-contamination or maybe I am allergic to certain fish as well....In any case, I make it a point to avoid things like ""powdered fish"" in my food.)",2.0
8008,Jello,"This a good product.  I was looking for lemon pie filling, not pudding, so I will look for what I want to make Lemon Ple, not pudding pie.  It arrived on time, well pakaged.",3.0
6370,"Pretty good, but not excellent. Expensive (IMO)","I thought these were pretty tasty, however at $4/box, I still think they need to do a bit of work on the pricing of this product. This said, they do taste pretty good. While the cheese sauce and noodles aren't quite up to par with a ""Velveeta Shells and Cheese"" type product, they weren't terrible either. The nice thing that I really like is these make for a nice, cheap, and easy way of making a side. I bought the ones that are reminiscent of Kraft blue box mac and cheese, and am hoping they're better (as they're a bit cheaper).Kind of going back to the ""price"" issue brought up before - my local grocery store sells Kraft and Velveeta shells and cheese for a little over $2. This makes this product nearly DOUBLE the price of normal shells and cheese. I find that horrible. It's no different in any store I've seen, either.",4.0
1957,this seems to work fine,"I bought this product to keep my dog free from parasites, fleas ticks etc.It seems to work quite well since he has not had any buggies on him all summer.  Last month after a walk in the woods I came back and a tick fell on my lap, it did not stay on my boy, that is what I want.  I live in the woods and bugs are a problem or should I say they were a problem.Giving this is not hard my dog loves them I do not have to crush them to give them I just have to shake the container and wherever he is he comes running.Because of this product I no longer need to use those awful drops you must put on their backs to repel bugs, this is a safer better way to keep your pets bug free.UPDATE:If your pet has any yeast infections going on stay away from this product.  Some claim it helps with yeast but as I found out just recently yeast is yeast and all yeast may cause yeast infections in sensitive dogs.  Like mine.  I can no longer use this product, they claim on the label it hels with skin problems and since yeast causes skin problems I assumed this would hlep, It does not it makes it worse.",4.0
404,Not a fan unfortunately...,"I was hoping this was going to be the same product I've seen sprinkled on fruit and vegetables on food carts.  Unfortunately it's not and while I usually love the flavor of lime, I didn't like it in Tajin.",3.0
8700,Odd taste,"We are a Kraft dinner eating family for decades and nearly every week we cook at least 4 boxes. This looked like a great idea for lunches at work. It does not taste like normal Kraft Dinner, nor do the noodles cook enough when following the directions. I will not buy this again.",1.0
5117,no ginger,These are tasteless and No Ginger. Will not buy again. Do not recommend !Try grandma's old fashion instead. I don't care for them at all.,2.0
2764,Always Tasty!,Arrived in excellent  condition..fresh and always tasty. Good value. Always a favorite and excellent for snacking..sinfully tasty and addictive!..Highly recommended!,5.0
9990,Good Deal,"For the amount of green tea you get for the low price, this is a great deal. It's not especially good or pure green tea but it's mellow and helps me stay alert through the day. A good buy overall.",4.0
1197,Great for cooking,"We don't drink buttermilk but love it for cooking, such as buttermilk pancakes, sour dough breads, and anything else I can think of to put it in.",5.0
5750,New formula = hard and super flat chips. LOOK ELSEWHERE!,"I just purchased a box of these to only discover that the 'new improved' formula is awful.The crisps are not puffed at all and are completely flat and hard, not at all like how they use to be or what is pictured on the bag. They are like chewing on flat rocks to be honest with you.I wrote the company asking if these was a bad batch or something to only get a response that this is the new formula and ""We think the new product has an improved mouth feel and overall pleasing crunch experience which we believe will ultimately provide for a better snacking experience."".Plain and simple, I am NOT going to be buying these again. Look elsewhere (Glenny) for soy chips/crisps.",1.0
7595,Toilet water,"I've never had miso soup but I highly doubt this is what it's suppose to taste like. It tastes like hot toilet water. Seriously. It's bland, no flavor at all, not even salty, just totally unsatisfying. I liked the noodles though but not even noodles can save this soup. I even added less water like reviews suggested and it didn't help at all. I've also tried Annie's Udon soup and it's gross as well. I won't be trying anymore of Annie's soups, they seem to all have a similar flavor that is just bland and disgusting.",1.0
2039,These taste like nothing,If you want a real ginger chew buy Gin Gins.  These have &#34;hint o ginger&#34; at best.  I think they waved the ginger over the box before shipping to call them ginger chews.  I guess I got spoiled on Gin Gins.  They don't taste nasty or anything just like sugar taffy.  Glad I got the small package to try them.  I had my husband take them to work to try and get rid of them on the unsuspecting people there.,2.0
7596,I like it!,"I think as far as not too bad for you, convenient food goes this is actually yummy! It has a tangy bit, plenty of noodles, and is easy to prepare. I can't say it's adequate on the `veggie' side but it's no reason not to eat it again and again. :)",4.0
3246,Addicting!,"As per the reviews I bought one bag of the Cappuccino.  I'm pretty demanding when it comes to taste especially with coffee.  These have great taste rich and robust without being overly sweet or aggressive.  A new addition to my ""must haves"".",5.0
7476,My favorite gluten free treat,"These are absolutely the best shortbread cookies I have had- gluten free or otherwise. I feel they are better than Keebler's Pecan Sandies.  With only 9 cookies per box, they are pricier, but they are a good size and rich so you are satisfied with less.  I appreciate Amazon offering them for such a fair price.",5.0
7561,"good general purpose noodle, but way too expensive here","I like these noodles. They cook quickly. The buckwheat gives them a little more flavor than common spaghetti noodles. For a simple one-dish meal, serve some stir-fried meat and vegetables on top of a bed of soba noodles.Just be careful of the price. Similar quality soba noodles cost less than $2 per pound at local grocery stores. Amazon's price is sometimes better, but usually not.",4.0
8241,Too light of a roast,I got a Keurig for Christmas and bought these K-cups for it the same day.  The roast is way too light and I can barely taste the French vanilla flavor.,3.0
9594,Love This Tea!,I love many of the Celestial Seasons teas but this is one of my favorites. I combine it one on one with their Raspberry Green Tea and get the antioxidents I desire from the Green Tea while still betting that punch of raspberry flavor that I love.,5.0
4763,way too sweet,"I love sugar and chocolate, but these bars are too sweet.  I bought them based on the reviews, but I gave them away since they are too sugary.  They could get away with using a third less sugar and still be sweet.  I was looking forward to a healthy bar, but these aren't the ones for me.  Bummer.",2.0
4449,"There Ought To Be No ""U"" (or ""K"") in Yogi","There's a lot of talk about echinacea being a lot of hooey when it comes to helping cure or reduce a cold and it's probably true, except this tea contains a lot of organic kombucha, spearmint leaf, lemongrass as well as green tea -- in addition to echinacea, with a nice tangerine tang to it, so you really feel you're getting relief for your cold with this tea. You don't have to rely upon the mythical effects of echinacea to receive benefits from this tea and enjoy it.And it is enjoyable to sip and it's sumptuous when raw unfiltered honey is added to it.It smells and tastes good and it warms the throat like a good brandy. I really do feel that it supports the immune system.The only problem I have with this tea is the Yogi tea company that provides the product. It thinks extortion is somehow proper, so it colludes with the kosher mafia to put a damn &#34;U&#34; with a circle around it as a symbol on the box, an icon the cost for which is passed off onto the unsuspecting consumer in order to support an organization of rabbis who also do not provide a health service to the individual consumer. That's really a raw deal for us. This costly symbol conveys no help benefits and simply comprises an involuntary kosher tax.Non-Jewish Americans need no rabbi's ratings.  This company needs to find a better way. Maybe put a &#34;W&#34; for White people or a &#34;C&#34; for Christians. And an &#34;M&#34; for Muslims. And get other races and other religions to pay for the symbol. Until then, only  a boycott will fix the problem.Check out double you double you double you dot checkthelabel dot com dot uk",2.0
8300,"Not as strong as I'd like, but good for iced coffee","My 3 star review is probably more indicative of the fact that I like stronger ""bold"" brews, and this one is decidedly a weaker blend.That said, it still does nicely in iced coffee where strength of brew isn't quite as critical for me.Once I finish up this box, I doubt I'd order it again.  I do like the hint of blueberry flavor, and it really is that, more of a hint.  You can smell it more than taste it.  Too bad it doesn't come in a stronger French or Italian roast or something along those lines.",3.0
4828,Good for what it is,"I love tea and wanted to give loose leaf a try. However, loose leaf tea can be pretty expensive and I'm picky with tea. Not a connoisseur at all, just flat out picky. This pack seemed perfect! It was cheap and I would be able to have a variety of teas. I received black tins that included:Lung Ching (dragon well green)Pu-erhJasmineLychee BlackTikuanyin (oolong variety)OolongSo far I've only tried the Tikuanyin but it's decent. Again, as I'm new to loose leaf I might not be the best judge but I find the flavor pleasing. There are stems in all of the tins and some of them are quite big. To their credit the tins are filled to the brim with tea. In the end I think you really get what you pay for. The tea is nice enough but not as high brow as typical loose leaf teas.**Update**Taken down to two stars. The more tea I try the less I like it. I'm probably going to end up throwing all of these out. You're better off buying bagged tea; it's a higher quality!Lychee had a highly metallic taste to it. Took two sips and threw the rest out.Lung Ching was bland and had a dull flavor. Not at all bright and clean as tea normally is. Seemed maybe it was old and stored poorly.Pu-erh was alright, nothing special. (I'm new to Pu-erh tea so I may not be the best judge on this one. I enjoy Foojay Dim Sum Pu-erh quite a bit. This was like a toned down version).I found the more of this I drank the more stems I was picking out. Seemed to be almost half stems.",2.0
6870,Need to know how long they are?  How many in each bag?,"These taste great, and when I got them very few were broken... on average one pretzel per bag was broken.  They are shorter than most pretzel rods, about 4 inches each.  I was making chocolate-dipped pretzels and was trying to figure out how many I could put in each gift bag, so I had my kids count how many there were per Newman's Own 8-Ounce bag.  There are about 40 pretzels per bag.  I ordered two cases trying to make sure I had enough, so hopefully this info will save someone from doing what I did--buying twice as much as needed.  Now we get to eat them.  :0)",5.0
5119,"Cookies for the Food Pantry, I guess","Some kind soul here on amazon had recommended I try again to find old fashioned ginger snaps and I believed the 9 5-star reviews that these would fill the bill. Dumb of me! I confess I should have gone to store to find a bag and try them. But I got the pack of 12. Now I have food to contribute to the local Food Pantry. There is NO flavor to these cookies. They arrived very quickly as I live in Illinois where they are made. They are fresh, have the crunch, have the appearance of old fashioned ginger snaps, but there is no flavor at all. Believe me, please, if you are looking for the decided taste of ginger and molasses you can avoid these. Baking your own seems the only alternative since they are clearly not making old fashioned ginger snaps on a commercial scale anymore. I give up!",2.0
2234,love it,"Hard to review such a subjective thing as hot sauce, but I do love this stuff. It has a really nice flavor and not killer spicy. It's easy to try this stuff out since just about every Vietnamese restaurant in the country has it on all their tables.",5.0
352,Excellent Flavor,This is spicy without being overly hot.  The family absolutely loves the flavor and I can't keep it in the pantry.,5.0
5931,GROSS! TASTES LIKE STALE BREAD,"This water is disgusting and tastes like another brand also sold at Costco. The after taste is stale bread, I ordered 2 cases of http://www.amazon.com/gp/product/B00BN6BX9M/ref=oh_details_o08_s00_i00?ie=UTF8&psc;=1 when I got this with a coupon and subscribe & save discount and now I'm choking this down.Move on to something else if you want a clean crisp coconut water, this definitely isn't it!",1.0
3984,Where's the pasta?,"From what I remember, Hamburger Helper used to come with enough pasta for more than one person. I would have to buy four boxes to feed my three kids! I can make this meal on my own for free. What a rip off.",2.0
941,Very Useful,"the best chicken base/bouillions available, still very salty but the flavor means you don't need to use a much as cubes",4.0
3044,Good stuff,On time.  Intact.  As advertised.  No problems.  A well known retail item of consistent quality.  Not much more to be said.,5.0
3476,Four Stars,Just right with that cup of cofee in the morning.,4.0
3290,The Original,"If you are still committed to being healthy while enjoying the flavor of your food...if you are still a hippy in your heart (if not your affect), you already know Braggs. It us the best soy sauce replacement out there. Aminos, not salt. Get it.",5.0
834,horrible,don't buy these unless you really want to waste money; taste horrible and trying to pop these in place of corn was a joke,1.0
8012,Comparative Advantage,"I've used this great tasting product, low sugar, low calorie for years. Recently I compared this to the other brand listed... 'bowl,,,' made with Splenda. The splenda product was just too sweet, insufficient chocolate flavor. Pity, it surely was more healthy.  I guess I'll have to formulate my own product using STEVIA, in lower quantity. Wish me luck!",5.0
3151,Horrible After Taste,I've never tasted the Stevia powders and the drink recipe I made only called for half a pack in a cup of green tea. Sure wish I had not added it because the entire drink went down the drain. The taste was so strong that I just could not get past it. Takes some getting used to but not for me.,2.0
